_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,does_the_utterance_make_sense,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say,does_the_utterance_make_sense_gold,flab_bad_content,how_close_does_the_utterance_convey_the_same_meaning_as_the_scenario_gold,how_natural_does_the_utterance_sound_in_terms_of_what_a_native_english_speaker_would_say_gold,scenario,utterance
1778011504,6/25/2018 16:49:39,false,3785342129,,6/25/2018 16:47:29,false,elite,0.9286,44621870,VEN,23,Maracaibo,186.88.193.22,Yes,4,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,would the negotiation of the property affect my credit score 
1778011505,6/25/2018 16:53:13,false,3785352786,,6/25/2018 16:52:05,false,clixsense,0.7857,44631143,VEN,23,Maracaibo,190.37.134.85,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how much could my credit record affect the purchase of the property 
1778011505,6/25/2018 16:53:23,false,3785353322,,6/25/2018 16:52:04,false,elite,0.9286,44611503,VEN,13,Barquisimeto,190.142.204.170,Yes,3,4,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how much could my credit record affect the purchase of the property 
1778011506,6/25/2018 17:01:01,false,3785375558,,6/25/2018 16:59:53,false,elite,0.9286,44611503,VEN,13,Barquisimeto,190.142.204.170,Yes,3,4,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how much does the credit score affect the housing negotiation 
1778011506,6/25/2018 17:02:57,false,3785380718,,6/25/2018 16:59:54,false,neodev,0.8571,44277309,VEN,"","",201.208.113.15,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how much does the credit score affect the housing negotiation 
1778011507,6/25/2018 16:54:39,false,3785356946,,6/25/2018 16:51:47,false,elite,1.0,44621083,VEN,21,Valera,186.94.2.194,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how does my credit score affect to buy a house 
1778011507,6/25/2018 16:56:28,false,3785362758,,6/25/2018 16:51:43,false,neodev,0.8571,43858308,VEN,13,Barquisimeto,190.207.149.52,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how does my credit score affect to buy a house 
1778011508,6/25/2018 17:25:10,false,3785444197,,6/25/2018 17:23:54,false,elite,0.9286,44638287,VEN,25,Caracas,190.77.52.152,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,can my credit score affect the purchase of the house 
1778011508,6/25/2018 17:25:19,false,3785444789,,6/25/2018 17:23:51,false,neodev,0.7857,44305407,VEN,07,Valencia,201.210.83.68,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,can my credit score affect the purchase of the house 
1778011509,6/25/2018 16:48:53,false,3785340091,,6/25/2018 16:48:06,false,neodev,1.0,42505078,VEN,23,Ciudad Ojeda,186.93.236.105,Yes,3,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,what can i do if my credit score affects the purchase of the house 
1778011509,6/25/2018 16:49:21,false,3785341381,,6/25/2018 16:48:09,false,neodev,0.7143,43853360,VEN,13,Carora,186.91.219.193,Yes,3,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,what can i do if my credit score affects the purchase of the house 
1778011510,6/25/2018 17:01:06,false,3785375736,,6/25/2018 17:00:00,false,clixsense,0.9091,44359784,VEN,14,Mérida,200.109.129.51,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how can i buy home on my credit score 
1778011510,6/25/2018 17:11:14,false,3785403826,,6/25/2018 17:10:10,false,elite,0.9286,44121606,VEN,25,Caracas,181.18.30.53,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how can i buy home on my credit score 
1778011511,6/25/2018 16:39:39,false,3785313770,,6/25/2018 16:38:32,false,neodev,0.8571,43219883,VEN,23,Maracaibo,186.91.77.125,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how my credit score will affect on buying a new home 
1778011511,6/25/2018 16:50:32,false,3785344876,,6/25/2018 16:49:01,false,neodev,0.7857,44630667,VEN,"","",190.201.2.54,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how my credit score will affect on buying a new home 
1778011512,6/25/2018 17:06:31,false,3785390543,,6/25/2018 17:05:28,false,elite,0.9286,44611412,VEN,"","",190.203.237.106,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,so i need higher credit score for better home 
1778011512,6/25/2018 17:30:38,false,3785462602,,6/25/2018 17:29:25,false,neodev,0.8,44551924,EGY,11,Cairo,197.32.97.93,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,so i need higher credit score for better home 
1778011513,6/25/2018 16:40:56,false,3785317312,,6/25/2018 16:40:10,false,elite,0.7273,44505646,VEN,23,Ciudad Ojeda,201.242.225.197,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how high quality are your services 
1778011513,6/25/2018 16:49:46,false,3785342602,,6/25/2018 16:48:11,false,neodev,0.8571,43653588,VEN,23,Maracaibo,186.93.234.211,Yes,4,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how high quality are your services 
1778011514,6/25/2018 16:48:11,false,3785338169,,6/25/2018 16:45:51,false,elite,1.0,44295335,USA,CA,Los Angeles,96.44.135.123,Yes,2,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,your services are so good 
1778011514,6/25/2018 16:58:48,false,3785369386,,6/25/2018 16:58:13,false,elite,0.7778,44636499,VEN,23,Ciudad Ojeda,201.242.225.197,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,your services are so good 
1778011515,6/25/2018 17:20:35,false,3785429855,,6/25/2018 17:19:24,false,elite,0.7143,44608782,VEN,"","",190.203.237.106,Yes,2,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how do you treat clients 
1778011515,6/25/2018 17:22:03,false,3785434152,,6/25/2018 17:19:25,false,neodev,1.0,44606151,VEN,23,El Hoyito,186.93.248.97,Yes,3,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how do you treat clients 
1778011516,6/25/2018 17:23:45,false,3785439514,,6/25/2018 17:22:46,false,neodev,1.0,44616301,VEN,"","",186.94.244.243,Yes,3,4,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,will my credit score affect my eligibility to buy 
1778011516,6/25/2018 17:36:53,false,3785480579,,6/25/2018 17:32:24,false,clixsense,0.8889,44623539,VEN,02,El Tigre,186.89.172.157,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,will my credit score affect my eligibility to buy 
1778011517,6/25/2018 17:30:51,false,3785463166,,6/25/2018 17:30:17,false,elite,0.8182,43888691,IND,"","",157.51.184.155,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,what s the effect of my credit score on this purchase 
1778011517,6/25/2018 17:31:34,false,3785465563,,6/25/2018 17:30:24,false,elite,0.9286,44463469,VEN,23,Los Puertos De Altagracia,190.204.25.137,Yes,2,3,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,what s the effect of my credit score on this purchase 
1778011518,6/25/2018 17:33:08,false,3785470144,,6/25/2018 17:32:37,false,neodev,0.8462,44321370,VEN,23,Maracaibo,200.44.95.40,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,do they check for credit score before i can buy a house 
1778011518,6/25/2018 17:33:25,false,3785471038,,6/25/2018 17:32:37,false,elite,0.9286,44621466,VEN,13,Barquisimeto,186.91.226.16,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,do they check for credit score before i can buy a house 
1778011519,6/25/2018 16:47:06,false,3785334894,,6/25/2018 16:45:23,false,elite,1.0,44636346,VEN,"","",190.79.134.131,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how does my credit score affects my home credit
1778011519,6/25/2018 16:48:08,false,3785338049,,6/25/2018 16:45:44,false,elite,0.7143,44605990,VEN,25,Caracas,186.167.251.227,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how does my credit score affects my home credit
1778011520,6/25/2018 16:48:11,false,3785338164,,6/25/2018 16:45:51,false,elite,1.0,44295335,USA,CA,Los Angeles,96.44.135.123,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,if my credit score is not excellent will my home credit be affected 
1778011520,6/25/2018 16:57:11,false,3785364998,,6/25/2018 16:56:02,false,elite,0.9286,44611503,VEN,13,Barquisimeto,190.142.204.170,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,if my credit score is not excellent will my home credit be affected 
1778011521,6/25/2018 16:46:37,false,3785333537,,6/25/2018 16:45:07,false,neodev,1.0,44495563,USA,NY,New York,159.89.147.59,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how can the home credit be affected by my credit score 
1778011521,6/25/2018 16:51:10,false,3785346669,,6/25/2018 16:48:05,false,neodev,0.8571,44494944,,,"",45.230.171.9,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how can the home credit be affected by my credit score 
1778011522,6/25/2018 16:55:22,false,3785359378,,6/25/2018 16:54:40,false,elite,0.9286,44621870,VEN,23,Maracaibo,186.88.193.22,Yes,3,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,punctual payment
1778011522,6/25/2018 16:58:17,false,3785367930,,6/25/2018 16:54:42,false,elite,1.0,44621083,VEN,21,Valera,186.94.2.194,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,punctual payment
1778011523,6/25/2018 17:09:40,false,3785399677,,6/25/2018 17:08:34,false,elite,0.8571,44484114,VEN,"","",190.79.17.24,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,i have never been late in payment
1778011523,6/25/2018 17:20:57,false,3785430758,,6/25/2018 17:18:50,false,elite,0.8571,44573315,VEN,"","",190.198.241.65,Yes,3,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,i have never been late in payment
1778011524,6/25/2018 17:07:29,false,3785393291,,6/25/2018 17:05:31,false,elite,0.8182,44616034,USA,CA,Los Angeles,138.197.220.19,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,what other options could i have 
1778011524,6/25/2018 17:26:46,false,3785450018,,6/25/2018 17:25:21,false,elite,1.0,44415964,VEN,"","",186.93.17.183,Yes,2,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,what other options could i have 
1778011525,6/25/2018 17:35:04,false,3785475893,,6/25/2018 17:32:06,false,elite,1.0,44637152,MEX,23,Cancún,189.214.5.5,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,do you think my credit score will be good for buying a home 
1778011525,6/25/2018 17:44:01,false,3785499273,,6/25/2018 17:42:53,false,elite,1.0,44579493,EGY,"","",102.184.38.160,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,do you think my credit score will be good for buying a home 
1778011526,6/25/2018 17:18:49,false,3785424510,,6/25/2018 17:16:42,false,neodev,0.75,44586767,VEN,"","",190.203.239.206,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how does my credit score affect the purchase of a home 
1778011526,6/25/2018 17:23:18,false,3785438154,,6/25/2018 17:21:42,false,neodev,1.0,44118356,VEN,"","",186.88.202.222,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how does my credit score affect the purchase of a home 
1778011527,6/25/2018 16:59:36,false,3785371627,,6/25/2018 16:58:07,false,elite,0.9286,44494340,VEN,20,San Cristóbal,190.78.63.112,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,i m worried about my credit score will it be decisive to buy a home 
1778011527,6/25/2018 17:04:12,false,3785384286,,6/25/2018 17:03:07,false,elite,1.0,44621013,VEN,23,Buena Vista,186.93.233.189,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,i m worried about my credit score will it be decisive to buy a home 
1778011528,6/25/2018 17:28:23,false,3785455906,,6/25/2018 17:27:48,false,neodev,0.9286,44621328,VEN,"","",186.94.53.161,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,que tanto afecta mi puntaje de credito la compra de la casa
1778011528,6/25/2018 17:32:03,false,3785466913,,6/25/2018 17:28:35,false,elite,0.9286,44494340,VEN,20,San Cristóbal,190.78.63.112,No,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,que tanto afecta mi puntaje de credito la compra de la casa
1778011528,6/25/2018 17:32:14,false,3785467435,,6/25/2018 17:29:24,false,neodev,0.8,44612936,EGY,11,Cairo,156.197.28.220,No,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,que tanto afecta mi puntaje de credito la compra de la casa
1778011528,6/25/2018 17:33:32,false,3785471410,,6/25/2018 17:31:05,false,neodev,0.7778,44582111,BOL,03,Santa Cruz,201.222.117.93,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,que tanto afecta mi puntaje de credito la compra de la casa
1778011529,6/25/2018 16:54:19,false,3785356002,,6/25/2018 16:53:25,false,elite,0.9286,44611503,VEN,13,Barquisimeto,190.142.204.170,Yes,4,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,que tanto afecta mi punaje de credito la compra de un apartamento
1778011529,6/25/2018 17:10:25,false,3785401678,,6/25/2018 17:09:43,false,elite,0.8571,44484114,VEN,"","",190.79.17.24,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,que tanto afecta mi punaje de credito la compra de un apartamento
1778011530,6/25/2018 17:36:54,false,3785480629,,6/25/2018 17:34:17,false,neodev,0.7692,44541041,VEN,25,Caracas,186.167.248.224,No,5,1,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,en que afecta mis puntos de credito las compra que quiero realizar
1778011530,6/25/2018 17:39:55,false,3785488643,,6/25/2018 17:39:19,false,neodev,1.0,44622452,VEN,"","",186.94.53.161,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,en que afecta mis puntos de credito las compra que quiero realizar
1778011530,6/25/2018 17:51:45,false,3785520192,,6/25/2018 17:50:52,false,elite,1.0,44579493,EGY,"","",102.184.38.160,No,3,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,en que afecta mis puntos de credito las compra que quiero realizar
1778011530,6/25/2018 17:52:59,false,3785523312,,6/25/2018 17:52:12,false,elite,0.9091,44594365,VEN,13,Barquisimeto,186.91.226.16,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,en que afecta mis puntos de credito las compra que quiero realizar
1778011531,6/25/2018 17:05:27,false,3785387659,,6/25/2018 17:03:41,false,elite,0.8182,44616034,USA,CA,Los Angeles,138.197.220.19,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how important is my credit history for the purchase 
1778011531,6/25/2018 17:06:42,false,3785391113,,6/25/2018 17:03:27,false,elite,0.8571,44293316,VEN,23,Maracaibo,186.93.234.211,Yes,1,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how important is my credit history for the purchase 
1778011532,6/25/2018 16:34:27,false,3785299504,,6/25/2018 16:32:38,false,neodev,0.7857,44577883,VEN,"","",190.201.2.54,Yes,5,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,is my credit limit important to make the purchase 
1778011532,6/25/2018 16:47:17,false,3785335312,,6/25/2018 16:42:25,false,neodev,0.7143,44593571,VEN,"","",190.201.2.54,Yes,4,7,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,is my credit limit important to make the purchase 
1778011533,6/25/2018 17:26:05,false,3785447322,,6/25/2018 17:25:11,false,neodev,1.0,44591941,VEN,13,Barquisimeto,190.142.204.170,Yes,2,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how do you evaluate my credit profile for a future purchase 
1778011533,6/25/2018 17:31:42,false,3785465923,,6/25/2018 17:30:38,false,elite,0.75,44509869,VEN,02,Barcelona,190.207.73.176,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how your credit score affects home buying,how do you evaluate my credit profile for a future purchase 
1778011534,6/25/2018 16:46:48,false,3785334118,,6/25/2018 16:45:48,false,neodev,0.7857,44235073,VEN,19,Cumaná,200.8.119.208,Yes,1,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,grab dia
1778011534,6/25/2018 16:47:17,false,3785335317,,6/25/2018 16:45:37,false,elite,1.0,44625725,VEN,02,El Tigre,186.94.34.223,Yes,3,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,grab dia
1778011535,6/25/2018 17:26:05,false,3785447332,,6/25/2018 17:25:11,false,neodev,1.0,44591941,VEN,13,Barquisimeto,190.142.204.170,Yes,2,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,i want to know how much credit score you need to buy a home 
1778011535,6/25/2018 17:39:30,false,3785487500,,6/25/2018 17:36:55,false,elite,0.9091,44621699,VEN,"","",190.77.176.86,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,i want to know how much credit score you need to buy a home 
1778011536,6/25/2018 17:00:47,false,3785374811,,6/25/2018 17:00:04,false,elite,0.9286,44589611,VEN,13,Barquisimeto,190.142.183.246,Yes,4,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,can i know how much credit score you need to buy a home 
1778011536,6/25/2018 17:01:07,false,3785375777,,6/25/2018 17:00:08,false,elite,0.9286,44621845,VEN,"","",186.93.242.111,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,can i know how much credit score you need to buy a home 
1778011537,6/25/2018 16:45:39,false,3785330853,,6/25/2018 16:44:30,false,elite,0.7857,44633712,USA,CA,Los Angeles,96.44.135.123,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,who want to know how much credit score you need to buy a home 
1778011537,6/25/2018 16:49:46,false,3785342540,,6/25/2018 16:48:52,false,neodev,0.7857,44615441,VEN,25,Caracas,186.167.249.168,Yes,2,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,who want to know how much credit score you need to buy a home 
1778011538,6/25/2018 17:21:21,false,3785432152,,6/25/2018 17:19:08,false,clixsense,1.0,44594507,VEN,07,Valencia,200.109.18.150,No,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,buenos dias
1778011538,6/25/2018 17:31:09,false,3785464398,,6/25/2018 17:26:35,false,elite,0.7692,44619479,VEN,23,Maracaibo,201.242.247.36,Yes,2,2,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,buenos dias
1778011538,6/25/2018 17:32:39,false,3785468713,,6/25/2018 17:31:20,false,neodev,0.9286,44624083,USA,CA,San Francisco,104.236.233.182,No,2,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,buenos dias
1778011539,6/25/2018 16:48:00,false,3785337642,,6/25/2018 16:47:03,false,elite,0.9286,44637644,VEN,13,Barquisimeto,186.91.226.16,Yes,2,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,buenos dias
1778011539,6/25/2018 16:53:01,false,3785352094,,6/25/2018 16:51:26,false,elite,1.0,44606611,VEN,13,Barquisimeto,190.142.183.246,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,buenos dias
1778011540,6/25/2018 16:59:36,false,3785371646,,6/25/2018 16:57:27,false,elite,1.0,44516761,VEN,15,Guatire,190.198.57.163,No,2,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,buenos dias
1778011540,6/25/2018 17:10:04,false,3785400675,,6/25/2018 17:08:09,false,elite,1.0,44621480,VEN,"","",201.211.118.227,No,3,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,buenos dias
1778011541,6/25/2018 16:46:16,false,3785332730,,6/25/2018 16:44:44,false,clixsense,0.7143,43983104,VEN,13,Barquisimeto,186.91.236.102,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,which is the credit score i need for this house 
1778011541,6/25/2018 16:51:42,false,3785348446,,6/25/2018 16:49:44,false,elite,0.9286,44621870,VEN,23,Maracaibo,186.88.193.22,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,which is the credit score i need for this house 
1778011542,6/25/2018 17:06:55,false,3785391748,,6/25/2018 17:05:27,false,elite,0.9286,44621613,VEN,25,Caracas,186.167.250.162,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,is my credit score ok 
1778011542,6/25/2018 17:12:28,false,3785407316,,6/25/2018 17:10:22,false,neodev,0.9286,44523502,VEN,04,Maracay,201.208.10.21,Yes,3,4,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,is my credit score ok 
1778011543,6/25/2018 16:58:18,false,3785368027,,6/25/2018 16:56:14,false,elite,0.9286,44621187,VEN,23,Maracaibo,186.88.193.22,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,do i need a better credit score 
1778011543,6/25/2018 17:25:57,false,3785446722,,6/25/2018 17:23:50,false,clixsense,0.8889,44623539,VEN,02,El Tigre,186.89.172.157,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,do i need a better credit score 
1778011544,6/25/2018 17:06:19,false,3785390028,,6/25/2018 17:04:17,false,elite,1.0,44516761,VEN,15,Guatire,190.198.57.163,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,how much credit do i need to buy a house 
1778011544,6/25/2018 17:37:28,false,3785482222,,6/25/2018 17:36:43,false,neodev,0.9,43887974,VEN,25,Caracas,201.242.153.2,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,how much credit do i need to buy a house 
1778011545,6/25/2018 17:23:37,false,3785439079,,6/25/2018 17:21:31,false,neodev,0.7857,44581319,TZA,"","",197.250.226.154,Yes,4,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,do i have credits available 
1778011545,6/25/2018 17:26:25,false,3785448625,,6/25/2018 17:24:53,false,elite,0.9286,44322913,VEN,"","",190.204.34.149,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,do i have credits available 
1778011546,6/25/2018 17:34:20,false,3785473983,,6/25/2018 17:33:27,false,elite,0.9286,44621466,VEN,13,Barquisimeto,186.91.226.16,Yes,2,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,how do i get credits 
1778011546,6/25/2018 17:34:34,false,3785474522,,6/25/2018 17:33:27,false,neodev,0.75,21964243,ESP,56,Barcelona,83.40.66.243,Yes,5,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,how do i get credits 
1778011547,6/25/2018 16:56:55,false,3785364096,,6/25/2018 16:55:25,false,elite,0.8571,44621718,MEX,23,Cancún,189.214.5.5,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,what my credit score should be to have a loan for home 
1778011547,6/25/2018 16:58:38,false,3785368904,,6/25/2018 16:55:30,false,elite,1.0,44626943,VEN,"","",190.201.2.54,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,what my credit score should be to have a loan for home 
1778011548,6/25/2018 17:12:26,false,3785407222,,6/25/2018 17:10:24,false,neodev,1.0,44609088,USA,CA,Beverly Hills,159.65.72.96,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,how good my credit history should be to get a home loan 
1778011548,6/25/2018 17:13:08,false,3785408979,,6/25/2018 17:10:39,false,neodev,1.0,44620966,VEN,07,Valencia,200.109.18.150,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,how good my credit history should be to get a home loan 
1778011549,6/25/2018 17:21:13,false,3785431720,,6/25/2018 17:17:19,false,elite,0.8571,44625650,VEN,"","",190.198.71.9,Yes,1,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,how many years back is the bank checking my credit score to give me the loan 
1778011549,6/25/2018 17:23:17,false,3785438137,,6/25/2018 17:22:31,false,elite,1.0,44619628,VEN,13,Barquisimeto,186.91.226.16,Yes,6,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,how many years back is the bank checking my credit score to give me the loan 
1778011550,6/25/2018 16:43:43,false,3785325659,,6/25/2018 16:43:02,false,elite,0.7273,44505646,VEN,23,Ciudad Ojeda,201.242.225.197,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know how much credit score you need to buy a home
1778011550,6/25/2018 16:45:44,false,3785331073,,6/25/2018 16:42:56,false,elite,0.9286,44621187,VEN,23,Maracaibo,186.88.193.22,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know how much credit score you need to buy a home
1778011551,6/25/2018 16:50:16,false,3785344087,,6/25/2018 16:46:57,false,elite,1.0,44634088,USA,CA,Los Angeles,96.44.135.123,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know how much credit score you need to buy a home
1778011551,6/25/2018 16:53:54,false,3785354882,,6/25/2018 16:51:22,false,elite,0.9286,44619565,VEN,23,Maracaibo,190.77.166.178,Yes,7,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know how much credit score you need to buy a home
1778011552,6/25/2018 16:52:31,false,3785350844,,6/25/2018 16:51:14,false,elite,0.8571,44621718,MEX,23,Cancún,189.214.5.5,Yes,6,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know how much credit score you need to buy a home
1778011552,6/25/2018 16:58:32,false,3785368691,,6/25/2018 16:57:13,false,elite,0.9286,44611503,VEN,13,Barquisimeto,190.142.204.170,Yes,4,4,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know how much credit score you need to buy a home
1778011553,6/25/2018 16:53:18,false,3785353115,,6/25/2018 16:51:50,false,elite,0.8571,44626583,VEN,13,Barquisimeto,186.91.226.16,Yes,2,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know about other fees
1778011553,6/25/2018 16:54:19,false,3785355992,,6/25/2018 16:51:49,false,elite,1.0,44482613,VEN,15,Guatire,190.198.57.163,Yes,2,6,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know about other fees
1778011554,6/25/2018 16:52:22,false,3785350517,,6/25/2018 16:50:15,false,neodev,1.0,44495563,USA,NY,New York,159.89.147.59,Yes,5,5,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know about other fees
1778011554,6/25/2018 16:52:41,false,3785351314,,6/25/2018 16:50:29,false,elite,0.9286,44621187,VEN,23,Maracaibo,186.88.193.22,Yes,4,7,,ACCEPTABLE_CONTENT,,,You want to know how much credit score you need to buy a home,you want to know about other fees
