,SPEECH,CLUSTER_ID,SCENARIO,TYPICAL_VECTOR,INTRACLUSTER_DISTANCE,IS_BAD_CLUSTER
2350,are you telling me about your services ,20,You want to know what service the real estate agent provides,,0.00966875097354,BAD
2349,what services are you looking at ,20,You want to know what service the real estate agent provides,,0.00966875097354,BAD
2348,what does it consist of,20,You want to know what service the real estate agent provides,,0.00966875097354,BAD
2347,which are,20,You want to know what service the real estate agent provides,,0.00966875097354,BAD
2346,which seriously loans,20,You want to know what service the real estate agent provides,,0.00966875097354,BAD
3106,is it like all ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3107,i do not like politics is very dirty,20,You want to know the subletting policy ,,0.00966875097354,BAD
3109,there have another way ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3103,can i do subletting ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3146,can you furnish me a list of houses in the low price range ,20,You are looking to buy an affordable home,,0.00966875097354,BAD
2460,i would ask about the terms for the lease payments,20,You want to know the duration of the lease term,,0.00966875097354,BAD
3087, what kind of sublease policy you have on the property ,20,You want to know the subletting policy ,,0.00966875097354,BAD
2998,can you please repeat what you just said ,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2554,sgtteyryeyre,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2553,arwethrtyhrth,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2999,could you repeat the last thing you said ,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
3000,ciertodiad,20,You want to know the subletting policy ,,0.00966875097354,BAD
3001,resoters,20,You want to know the subletting policy ,,0.00966875097354,BAD
3002,resortras,20,You want to know the subletting policy ,,0.00966875097354,BAD
3004,can i know the subletting policy ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3009,will i be able to sublet ,20,You want to know the subletting policy ,,0.00966875097354,BAD
2555,eryeryhr5uyr4,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
3010,is it ok o sublet ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3027,what s the subletting policy ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3028,can you show me the subletting policy ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3029,the subletting policy what s that about ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3030,how is the sublease process going on ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3032,conditions for sublease ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3033,how about the subletting ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3034,what are the risk of the subletting policy ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3035,is that policy legal ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3038,what covers the subletting policy,20,You want to know the subletting policy ,,0.00966875097354,BAD
3014,what policies are there ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3042,please tell me about subletting policy ,20,You want to know the subletting policy ,,0.00966875097354,BAD
2997,excuse me can you repeat what you just said ,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2556,number of rooms ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2981,can you speak again ,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2982,could you repeat it please ,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2580,i would ask if there are rooms for children parents and guests,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2983,i want you to repeat it again please,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2984,again please,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2985,will it be so kind to repeat what was said ,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2986,please repeat ,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2987,i really appreciate it,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2988,please i can explain me again,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2996,cuales son las politicas de los apartamentos disponibles,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2579,que tan amplia es la cocina ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2577,cuantas habitaciones posee el departamento,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2989,tell me once again,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2570,how much money should i pay for reservation ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2990,tell me about garage ,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2994,me gustaria ver que apartamentos son los que tiene disponibles,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2995,me gustaria saber que tan grande son los apartamentos disponibles,20,You want a real estate agent to repeat what they just said,,0.00966875097354,BAD
2564,tiene ducha o tina separada ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2563,cuantos baños posee el departamento ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2562,cuantas habitaciones posee el departamento,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2578,cuantas sals de baño posse el departamento,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2461,would you tell me if you could negotiate a longer lease plan,20,You want to know the duration of the lease term,,0.00966875097354,BAD
3044,kindly explain for me subletting policy ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3046,what about the subletting policy ca you tell me about it,20,You want to know the subletting policy ,,0.00966875097354,BAD
2501,the lease must be 6 months,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2492,can a contract be made with a personalized lease term ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
3070,what are the payment methods ,20,You want to know the subletting policy ,,0.00966875097354,BAD
2488,is it only for one year ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2483,for how long i allowed to stay here ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2477,how long can i stay ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
3076,the policy of subleasing is important ,20,You want to know the subletting policy ,,0.00966875097354,BAD
2476,how long can we make the rental agreement ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2475,how long will the rent ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2502,how long does the lease last ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
3077,the sublease policy for which it is used ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3080,i am interested in knowing the sublease policies can you help me ,20,You want to know the subletting policy ,,0.00966875097354,BAD
2474,what are the term options ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2473,could it be a long or short bore ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2471,none of above,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2470,none of above,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2469,none of above,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2462,i would tell you to negotiate a cheaper lease but for a longer term,20,You want to know the duration of the lease term,,0.00966875097354,BAD
3085,what rules are to be adhered to when subletting,20,You want to know the subletting policy ,,0.00966875097354,BAD
3086,let me know the policy that govern subletting,20,You want to know the subletting policy ,,0.00966875097354,BAD
3079,can you explain what the sublease policies are ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3045,what are the subletting policies,20,You want to know the subletting policy ,,0.00966875097354,BAD
2503,how much does the lease cost ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2506,conditions on the premises,20,You want to know the duration of the lease term,,0.00966875097354,BAD
3047,can u explain to me the subletting policy,20,You want to know the subletting policy ,,0.00966875097354,BAD
2545,can you show me the rooms in here ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2543,is a school near by ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2542,can i keep my cat here ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
3050,how long will the rental agreement ,20,You want to know the subletting policy ,,0.00966875097354,BAD
2540,how many people can live there,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
2537,does this department have a considerable amount of rooms for a large family ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
3052,can i let this apartment to someone else ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3054,can i sublet the place i will move in,20,You want to know the subletting policy ,,0.00966875097354,BAD
2504,is the lease for one year ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
3058,can you inform me about the subletting policy ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3059,is it possible to learn about the subletting policy ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3061,what price is the canon,20,You want to know the subletting policy ,,0.00966875097354,BAD
3062,term of sublease,20,You want to know the subletting policy ,,0.00966875097354,BAD
3064,what are the rules of subletting ,20,You want to know the subletting policy ,,0.00966875097354,BAD
3065,what happens if i do not fear the sublease policies ,20,You want to know the subletting policy ,,0.00966875097354,BAD
2513,how long ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2512,for how long will you rent it ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2511,how long will you rent it ,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2507,is tenant responsible on utility bills,20,You want to know the duration of the lease term,,0.00966875097354,BAD
2531,number of rooms ,20,You want to know how many bedrooms the apartment has,,0.00966875097354,BAD
0,buenisimos,20,You want to know how much a real estate agent charge,-,0.00966875097354,BAD
1799,interntar,20,You are looking for a condo,,0.00966875097354,BAD
2092,are the available homes for sale or for rent ,20,You want to live in Neighborhood A,,0.00966875097354,BAD
970,i don t want to spend a lot more than 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
971,500k is my max budget ,20,Your budget is around 500K ,,0.00966875097354,BAD
972,my budget is 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
974,what can you show me for 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
977,can you help me find something around 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
980,what might i expect to get for 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
969,my maximum budget is approximately 500 000 ,20,Your budget is around 500K ,,0.00966875097354,BAD
983,is 500k enough to pay for it ,20,Your budget is around 500K ,,0.00966875097354,BAD
985,i can only afford 500k houses so please find me one,20,Your budget is around 500K ,,0.00966875097354,BAD
986,give me a list of houses 500k and below,20,Your budget is around 500K ,,0.00966875097354,BAD
997,can i get a house for 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
998,is 500k enough ,20,Your budget is around 500K ,,0.00966875097354,BAD
1001,how many places are there within my 500k price range ,20,Your budget is around 500K ,,0.00966875097354,BAD
1002,my budget is around 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
984,my maximum budget for a house is 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
967,i do not want to pay more than 500k for an apartment ,20,Your budget is around 500K ,,0.00966875097354,BAD
966,i am limited to a maximum of 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
965,what homes are available that cost less than 500000 ,20,Your budget is around 500K ,,0.00966875097354,BAD
935,what can we do to speed things up alittle ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
936,how much time does it take from the moment i decide on the house for the purchase ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
937,how long should i wait for the final signature ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
938,what else should we do to close the purchase ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
939,how long should i wait to move ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
942,can i keep my dog here ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
947,does it take long to process ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
949,how long does it take for papers to be ready for the purchase of a house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
952,how much does a house in a residential area cost ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
955,can i expedite the procedures to save time ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
956,is it necessary to wait so long ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
960,my budget is around five hundred thousand,20,Your budget is around 500K ,,0.00966875097354,BAD
961,i got about 500k for my budget,20,Your budget is around 500K ,,0.00966875097354,BAD
962,five hundred thousand is the highest i can go,20,Your budget is around 500K ,,0.00966875097354,BAD
964,can you show me homes that are priced lower than 500000 ,20,Your budget is around 500K ,,0.00966875097354,BAD
1004,i can t spend more then 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
1008,i don t want anything over 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1009,can you show me places for 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1010,what s available for under 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1037,my budget is about 500 thousand,20,Your budget is around 500K ,,0.00966875097354,BAD
1039,im looking an aparmente under 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
1042,i want it have a big living room and a bathroom with a bathtub,20,Your budget is around 500K ,,0.00966875097354,BAD
1044,can i make it under 400k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1046,what does the insurance cover ,20,Your budget is around 500K ,,0.00966875097354,BAD
1048,how much will the budget be in case of remodeling ,20,Your budget is around 500K ,,0.00966875097354,BAD
1049,what are the characteristics of a home just under 500 thousand dollars ,20,Your budget is around 500K ,,0.00966875097354,BAD
1050,what isyour budget ,20,Your budget is around 500K ,,0.00966875097354,BAD
1051,how longe you stay ,20,Your budget is around 500K ,,0.00966875097354,BAD
1052,where are you looking to stay ,20,Your budget is around 500K ,,0.00966875097354,BAD
1054,my budget reaches 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
1055,that you can offer me for 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1056,how rich is 500k a year and what lifestyle it buys ,20,Your budget is around 500K ,,0.00966875097354,BAD
1057,let s work with that budget and see what would help you ,20,Your budget is around 500K ,,0.00966875097354,BAD
1058,the budget of a 26 year old who earns over 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1036,i have about 500 thousand,20,Your budget is around 500K ,,0.00966875097354,BAD
934,what happens during that time ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
1035,i have 500 thousand,20,Your budget is around 500K ,,0.00966875097354,BAD
1033,i have a budget of approximately 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
1012,where are the homes located ,20,Your budget is around 500K ,,0.00966875097354,BAD
1013,how much are the taxes ,20,Your budget is around 500K ,,0.00966875097354,BAD
1017,how much can i get for my budgeted amount ,20,Your budget is around 500K ,,0.00966875097354,BAD
1018,what will my budgeted amount buy ,20,Your budget is around 500K ,,0.00966875097354,BAD
1019,what can i do with my budgeted amount ,20,Your budget is around 500K ,,0.00966875097354,BAD
1020,are there an apartments that cost around 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1021,what can you find that is around the 500k mark ,20,Your budget is around 500K ,,0.00966875097354,BAD
1022,i can spend up to 500k what can you get me for that price ,20,Your budget is around 500K ,,0.00966875097354,BAD
1023,tenemos 2000 mil,20,Your budget is around 500K ,,0.00966875097354,BAD
1024,tenemos una de dos cuartos,20,Your budget is around 500K ,,0.00966875097354,BAD
1025,cuantas habitaciones necesitas,20,Your budget is around 500K ,,0.00966875097354,BAD
1027,the presumptive is 500 ,20,Your budget is around 500K ,,0.00966875097354,BAD
1029,i have a maximum budget of 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
1031,i do not have more than 500k for this,20,Your budget is around 500K ,,0.00966875097354,BAD
1032,my budget is 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
1034,i m with a budget that surrounds the 500k,20,Your budget is around 500K ,,0.00966875097354,BAD
928,how much would be the cost to make the purchase process of a large house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
914,how soon would they give me the house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
913,takes a long time to give the house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
778,está buscando una casa de lujo,20,You are looking for an luxury home,,0.00966875097354,BAD
779,está buscando una casa de lujo,20,You are looking for an luxury home,,0.00966875097354,BAD
792,can you help me find a luxury home ,20,You are looking for an luxury home,,0.00966875097354,BAD
800,are the materials used quality ,20,You are looking for an luxury home,,0.00966875097354,BAD
802,how much can a luxury house cost ,20,You are looking for an luxury home,,0.00966875097354,BAD
803,a luxury house is very expensive ,20,You are looking for an luxury home,,0.00966875097354,BAD
805,swimming pool is a must ,20,You are looking for an luxury home,,0.00966875097354,BAD
806,i wouldn t like it to be near some celebrity s home ,20,You are looking for an luxury home,,0.00966875097354,BAD
814,how many payments would i have to make for a house of several square meters ,20,You are looking for an luxury home,,0.00966875097354,BAD
815,i need a house with garden and marble,20,You are looking for an luxury home,,0.00966875097354,BAD
816,que casa de lujo me puede ofrecer ,20,You are looking for an luxury home,,0.00966875097354,BAD
817,tienes alguna casa de luo que me vendas ,20,You are looking for an luxury home,,0.00966875097354,BAD
818,podrias conseguirme una casa de lujo ,20,You are looking for an luxury home,,0.00966875097354,BAD
819,why cut the water so often ,20,You are looking for an luxury home,,0.00966875097354,BAD
820,i can not light more than 3 devices uniformly ,20,You are looking for an luxury home,,0.00966875097354,BAD
777,está buscando una casa de lujo,20,You are looking for an luxury home,,0.00966875097354,BAD
821,what should i do with the leak in the room ,20,You are looking for an luxury home,,0.00966875097354,BAD
774,i need a luxury home do u show me ,20,You are looking for an luxury home,,0.00966875097354,BAD
761,in the parking lot there must be 2 mercedes and 3 lamborghinis safely guarded ,20,You are looking for an luxury home,,0.00966875097354,BAD
717,how important is my credit history for the purchase ,20,You want to know how your credit score affects home buying,,0.00966875097354,BAD
718,is my credit limit important to make the purchase ,20,You want to know how your credit score affects home buying,,0.00966875097354,BAD
719,how do you evaluate my credit profile for a future purchase ,20,You want to know how your credit score affects home buying,,0.00966875097354,BAD
720,vendrasrfy,20,You are looking for an luxury home,,0.00966875097354,BAD
721,cristo,20,You are looking for an luxury home,,0.00966875097354,BAD
722,viene,20,You are looking for an luxury home,,0.00966875097354,BAD
726,i m interested for a luxury house,20,You are looking for an luxury home,,0.00966875097354,BAD
739,make guided visits ,20,You are looking for an luxury home,,0.00966875097354,BAD
741,this is a luxury house ,20,You are looking for an luxury home,,0.00966875097354,BAD
746,the budget for my house fits the exclusive nature of the property,20,You are looking for an luxury home,,0.00966875097354,BAD
748,i have enough money to opt for a luxury home,20,You are looking for an luxury home,,0.00966875097354,BAD
750,i need luxury home ,20,You are looking for an luxury home,,0.00966875097354,BAD
751,luxury home is that i need ,20,You are looking for an luxury home,,0.00966875097354,BAD
757,i need my house to be luxury,20,You are looking for an luxury home,,0.00966875097354,BAD
760,i want the best house you have money will not be a problem,20,You are looking for an luxury home,,0.00966875097354,BAD
768,i am interested in a luxury home for sale ,20,You are looking for an luxury home,,0.00966875097354,BAD
1059,what kind of house can i get for 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
822,fgjkdksfsrhdhahjat,20,You are looking for an luxury home,,0.00966875097354,BAD
824,adjhryo8p8,20,You are looking for an luxury home,,0.00966875097354,BAD
878,exceeding the previously established time invalidates any purchase guarantee ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
880,duration of registration of a house purchase ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
892,does the process of buying a house takes weeks ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
897,how many months will it take to finalize on a house of my own,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
899,how long is the procedure of purchasing a ahouse,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
901,is there a set time for how long it will take to purchase a house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
904,will it take very long for the house to be purchased ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
905,how long before the home buying process is completed ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
906,how long in eed to wait,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
907, ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
908, ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
909,how many months will it take to fully pay off the mortgage loan ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
910,will it take a long time to pay the house completely ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
911,with that initial payment and those monthly payments how long will it take to pay the house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
912,how long would it take to complete the sale ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
877,can it take less than stipulated ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
823,sfkysjksrkhta,20,You are looking for an luxury home,,0.00966875097354,BAD
876,how often is the process of buying a house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
863,in which neighborhood are nice homes ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
825,the luxury homes come a lot here ,20,You are looking for an luxury home,,0.00966875097354,BAD
832,i need an luxury home,20,You are looking for an luxury home,,0.00966875097354,BAD
834,i need a large house with swimming pool wood floor kitchen and granite bath,20,You are looking for an luxury home,,0.00966875097354,BAD
835,i need a large house with swimming pool wood floor kitchen and granite bath,20,You are looking for an luxury home,,0.00966875097354,BAD
836,i need a large house with swimming pool wood floor kitchen and granite bath,20,You are looking for an luxury home,,0.00966875097354,BAD
838,i dont care the cost,20,You are looking for an luxury home,,0.00966875097354,BAD
840,jugadirest,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
841,cristomoneda,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
842,crptomonia,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
852,how much time will pass until we close the procedure ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
853,how many days until we sign the contract ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
854,how much time you need to confirm my payment ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
855,how long would i have to wait to get the house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
857,when will i be able to finally buy the house ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
862,how many homes i need to look at ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
865,when can i buy ,20,You want to know how long it usually takes to buy a home,,0.00966875097354,BAD
1060,i cannot afford to go over 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1061,is there anything outside the city for 500k ,20,Your budget is around 500K ,,0.00966875097354,BAD
1062,my budget is around 500k what i can cost with that ,20,Your budget is around 500K ,,0.00966875097354,BAD
1215,what do i need to provide as a deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1217,what s the deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1218,what deposit would i need to put down ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1219,what percentage of the asking price is the deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1220,please inform me of the deposit required ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1221,how much will we have to deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1222,can we pay it for full ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1223,what if we don t want to have a deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1225,what will i pay for the deposit on this particular property ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1226,what s the average deposit price for properties here ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1227,how much would be my down payment ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1228,can i move in right away now ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1231,i only have 10,20,You want to know how much deposit will be,,0.00966875097354,BAD
1233,how much will i deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1234,i only have 10,20,You want to know how much deposit will be,,0.00966875097354,BAD
1214,what will the deposit be,20,You want to know how much deposit will be,,0.00966875097354,BAD
1236,how much will the deposit cost me ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1211,tell me what the deposit is ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1208,what will i have to put down for the security deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1182,fkhjlhlhjl,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1183,gñ u tulyl,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1184,ylñiñp 57o67oi,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1185,what are the fees ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1186,the rates are very high ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1189,can visa be used to pay premiums ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1194,as soon as the monthly fees of each payment would remain,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1195,how much are the next quotas,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1196,how many days would i have to pay the fees after the payment date,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1198,how long can i take to pay ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1199,what other options do i have ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1201,how much money will the deposit be for this ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1203,how much will my deposit be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1205,how much do i have to leave as a deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1207,how is the security deposit determined ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1210,how much do i need to put down ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1181,would they give me the rates for the phones ,20,"You want to know about other fees, beside downpayment",,0.00966875097354,BAD
1237,how much time do i have to pay it ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1240,what will my deposit be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1272,could you tell me how much the deposit will be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1273,what would be the cost of the deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1275,number of deposits ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1276,clarify the number of deposits,20,You want to know how much deposit will be,,0.00966875097354,BAD
1277,how much will there be deposits,20,You want to know how much deposit will be,,0.00966875097354,BAD
1279,can i pay the deposit in parts ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1283,the deposit is in cash or i can transfer the money from a back account,20,You want to know how much deposit will be,,0.00966875097354,BAD
1285,can i go for a long term installments ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1286,how much will be the monthly bill ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1287,how much should i deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1288,how many payments do i have to pay in full ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1289,how much will be the amounts to pay ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1290,how much deposit will be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1292,who much withdraws ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1294,how much should i give in deposit for that property ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1270,in the case of the deposit how much would it be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1238,is it refundable if i back out ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1269,how much would the deposit be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1265,uns 450000,20,You want to know how much deposit will be,,0.00966875097354,BAD
1241,can i get the deposit price ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1242,how much will the deposit be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1244,can you tell me what the deposit will be ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1246,how much do you ask for deposits ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1249,what will the deposit set me back ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1250,what does the deposit cost ,20,You want to know how much deposit will be,,0.00966875097354,BAD
1251,do i need to pay a deposit ,20,You want to know how much deposit will be,,0.00966875097354,BAD
